Project,Country,Date,Site_number,SITE,Latitude,Longitude,Species,Genotype,Condition,Tank_color,Temperature,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Bag_number
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,5-orange,38,0.281,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,5-orange,38,0.245,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,5-orange,38,0.451,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,5-orange,38,0.215,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,5-orange,38,0.309,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,5-orange,38,0.22,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,5-orange,38,0.178,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,5-orange,38,0.129,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,5-orange,38,0.279,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,5-orange,38,0.413,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,5-orange,38,0.25,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,5-orange,38,0.312,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,5-orange,38,0.269,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,5-orange,38,0.466,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,5-orange,38,0.374,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,5-orange,38,0.407,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,6-brown,39,0.213,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,6-brown,39,0.029,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,6-brown,39,0.085,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,6-brown,39,0.14,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,6-brown,39,0.069,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,6-brown,39,0.102,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,6-brown,39,0.247,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,6-brown,39,0.104,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,6-brown,39,0.012,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,6-brown,39,0.046,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,6-brown,39,0,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,6-brown,39,0.01,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,6-brown,39,0.058,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,6-brown,39,0.161,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,6-brown,39,0.027,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,6-brown,39,0.145,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,6-brown,39,0.025,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,6-brown,39,0.19,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,6-brown,39,0.186,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,6-brown,39,0.123,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,7-grey,32,0.675,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,7-grey,32,0.628,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,7-grey,32,0.657,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,7-grey,32,0.643,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,7-grey,32,0.643,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,7-grey,32,0.622,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,7-grey,32,0.636,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,7-grey,32,0.615,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,7-grey,32,0.661,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,7-grey,32,0.637,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,7-grey,32,0.601,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,7-grey,32,0.663,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,7-grey,32,0.684,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,7-grey,32,0.656,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,7-grey,32,0.669,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,7-grey,32,0.666,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,7-grey,32,0.653,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,7-grey,32,0.659,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,7-grey,32,0.682,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,7-grey,32,0.683,420,11_AGLO_8,29,44,8.8392,13.4112,32
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,1,wild,8-purple,36,0.555,420,11_AHYA_1,29,44,8.8392,13.4112,18
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AHYA,2,wild,8-purple,36,0.46,420,11_AHYA_2,29,44,8.8392,13.4112,16
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,1,wild,8-purple,36,0.636,420,11_AABR_1,29,44,8.8392,13.4112,17
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AABR,2,wild,8-purple,36,0.649,420,11_AABR_2,29,44,8.8392,13.4112,21
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,1,wild,8-purple,36,0.475,420,11_ICRA_1,29,44,8.8392,13.4112,10
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,2,wild,8-purple,36,0.441,420,11_ICRA_2,29,44,8.8392,13.4112,20
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,3,wild,8-purple,36,0.594,420,11_ICRA_3,29,44,8.8392,13.4112,19
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,4,wild,8-purple,36,0.588,420,11_ICRA_4,29,44,8.8392,13.4112,29
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,5,wild,8-purple,36,0.468,420,11_ICRA_5,29,44,8.8392,13.4112,26
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,6,wild,8-purple,36,0.517,420,11_ICRA_6,29,44,8.8392,13.4112,4
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,7,wild,8-purple,36,0.56,420,11_ICRA_7,29,44,8.8392,13.4112,28
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,ICRA,8,wild,8-purple,36,0.582,420,11_ICRA_8,29,44,8.8392,13.4112,27
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,1,wild,8-purple,36,0.579,420,11_AGLO_1,29,44,8.8392,13.4112,23
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,2,wild,8-purple,36,0.621,420,11_AGLO_2,29,44,8.8392,13.4112,24
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,3,wild,8-purple,36,0.619,420,11_AGLO_3,29,44,8.8392,13.4112,11
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,4,wild,8-purple,36,0.617,420,11_AGLO_4,29,44,8.8392,13.4112,12
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,5,wild,8-purple,36,0.639,420,11_AGLO_5,29,44,8.8392,13.4112,13
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,6,wild,8-purple,36,0.659,420,11_AGLO_6,29,44,8.8392,13.4112,33
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,7,wild,8-purple,36,0.654,420,11_AGLO_7,29,44,8.8392,13.4112,14
ESA,TUT,20260210,11,ESA_TUT_11,-14.33699,-170.71101,AGLO,8,wild,8-purple,36,0.656,420,11_AGLO_8,29,44,8.8392,13.4112,32
